Strain,Experimental_Stress,Model_Stress
2.71108,15.65455669308,1.4715160749197094
2.71259,15.7258990964,1.4715160749197094
2.71409,15.79908010563,1.4715160749197094
2.7156,15.87517835927,1.4715160749197094
2.7171,15.95282751815,1.4715160749197094
2.7186,16.02552939593,1.4715160749197094
2.7201,16.10084626263,1.4715160749197094
2.72159,16.17950118458,1.4715160749197094
2.72309,16.25460881825,1.4715160749197094
2.72458,16.33902844459,1.4715160749197094
2.72607,16.41354074698,1.4715160749197094
2.72756,16.49108009094,1.4715160749197094
2.72904,16.56207290226,1.4715160749197094
2.73052,16.63555044541,1.4715160749197094
2.732,16.72240716507,1.4715160749197094
2.73348,16.79671401627,1.4715160749197094
2.73496,16.87440067448,1.4715160749197094
2.73643,16.9566949195,1.4715160749197094
2.7379,17.02568624536,1.4715160749197094
2.73937,17.11412846002,1.4715160749197094
2.74084,17.19437609965,1.4715160749197094
2.74231,17.2720234505,1.4715160749197094
2.74377,17.35239371547,1.4715160749197094
2.74523,17.42562168589,1.4715160749197094
